,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
429959,acs-ed1a506e-ef20-41e1-b948-3950998d3152,1,0.9857214860115352,acs-4b3e35ee-5c6c-47b5-a569-9aec511c5e39-2,acs-4b3e35ee-5c6c-47b5-a569-9aec511c5e39-2,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",6,2,somewhat_polite,annotated
429960,acs-715a5f6b-4325-4e30-b118-624895f4140b,1,0.9857214860115352,acs-bdcf3426-fcd5-4bac-b0e7-9ed8182ec918-1,acs-bdcf3426-fcd5-4bac-b0e7-9ed8182ec918-1,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",6,2,somewhat_polite,annotated
429961,acs-715a5f6b-4325-4e30-b118-624895f4140b,1,0.9857214860115352,acs-bdcf3426-fcd5-4bac-b0e7-9ed8182ec918-2,acs-bdcf3426-fcd5-4bac-b0e7-9ed8182ec918-2,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",6,2,somewhat_polite,annotated
429962,acs-ed82abd0-d7bf-4729-aaae-7f6334ba4ed9,1,0.9857214860115352,acs-b38b6416-dba9-40e0-8fe9-3d7e84763ce6-1,acs-b38b6416-dba9-40e0-8fe9-3d7e84763ce6-1,agent,"Great! Which Data plan would you like to purchase? We have 1GB, 5GB and 10GB data packages available with us.",8,2,somewhat_polite,annotated
429963,acs-49abf5a3-705d-495b-8771-8404e0ee6949,1,0.9857214860115352,acs-e4973e2a-abf7-4f00-8bd1-71494d4db716-1,acs-e4973e2a-abf7-4f00-8bd1-71494d4db716-1,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
429964,acs-49abf5a3-705d-495b-8771-8404e0ee6949,1,0.9857214860115352,acs-e4973e2a-abf7-4f00-8bd1-71494d4db716-2,acs-e4973e2a-abf7-4f00-8bd1-71494d4db716-2,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
429965,acs-fd9888e7-f6f4-4165-95fb-fed92f049656,1,0.9857214860115352,acs-db3f5255-9dc3-4189-8306-13da2cc8e160-1,acs-db3f5255-9dc3-4189-8306-13da2cc8e160-1,agent,"Great! Which Data plan would you like to purchase? We have 1GB, 5GB and 10GB data packages available with us.",7,2,somewhat_polite,annotated
429966,acs-fd9888e7-f6f4-4165-95fb-fed92f049656,1,0.9857214860115352,acs-db3f5255-9dc3-4189-8306-13da2cc8e160-2,acs-db3f5255-9dc3-4189-8306-13da2cc8e160-2,agent,"Great! Which Data plan would you like to purchase? We have 1GB, 5GB and 10GB data packages available with us.",7,2,somewhat_polite,annotated
429967,acs-3ee3537d-e3e0-49f7-a4b8-dee6bb1f4175,1,0.9857214860115352,acs-8831537c-5d55-4ccb-b28c-c94762161110-1,acs-8831537c-5d55-4ccb-b28c-c94762161110-1,agent,Awesome! That's a great choice! Our fastest ever 10 GB cable data plan will be activated for you after you complete the sign up process. Would you like to know anything about our data plans?,7,3,polite,annotated
429968,acs-3ee3537d-e3e0-49f7-a4b8-dee6bb1f4175,1,0.9857214860115352,acs-8831537c-5d55-4ccb-b28c-c94762161110-2,acs-8831537c-5d55-4ccb-b28c-c94762161110-2,agent,Awesome! That's a great choice! Our fastest ever 10 GB cable data plan will be activated for you after you complete the sign up process. Would you like to know anything about our data plans?,7,3,polite,annotated
429969,acs-3f2e019f-322a-4fde-ba40-f5bca3c2447d,1,0.9857214860115352,acs-c1f63e6c-5768-467b-b778-5b3596c8d49a-1,acs-c1f63e6c-5768-467b-b778-5b3596c8d49a-1,agent,"Great! Which Data plan would you like to purchase? We have 1GB, 5GB and 10GB data packages available with us.",8,2,somewhat_polite,annotated
429970,acs-3f2e019f-322a-4fde-ba40-f5bca3c2447d,1,0.9857214860115352,acs-c1f63e6c-5768-467b-b778-5b3596c8d49a-2,acs-c1f63e6c-5768-467b-b778-5b3596c8d49a-2,agent,"Great! Which Data plan would you like to purchase? We have 1GB, 5GB and 10GB data packages available with us.",8,2,somewhat_polite,annotated
429971,acs-fff8d4b9-c7b9-478e-8491-74472e8a9c63,1,0.9857214860115352,acs-228b7dbf-283c-4a38-8f03-246cfd4080b9-1,acs-228b7dbf-283c-4a38-8f03-246cfd4080b9-1,agent,"Great! The monthly price of the 1 GB phone data plan is $50 including all the taxes. Since you are our new customer, we would like to offer you a discount of 10% on your 3 month bills. Would you like to confirm your subscription for the 1 GB phone data plan?",8,3,polite,annotated
429972,acs-88145317-beaf-42bb-b01a-c9b511442db4,1,0.9857214860115352,acs-f8976fa9-8005-4fb0-b2af-1b563d7123a7-1,acs-f8976fa9-8005-4fb0-b2af-1b563d7123a7-1,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",4,2,somewhat_polite,annotated
429973,acs-88145317-beaf-42bb-b01a-c9b511442db4,1,0.9857214860115352,acs-f8976fa9-8005-4fb0-b2af-1b563d7123a7-2,acs-f8976fa9-8005-4fb0-b2af-1b563d7123a7-2,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",4,2,somewhat_polite,annotated
429974,acs-9795fe93-0626-4dd4-b6e2-1469cb759e6f,1,0.9857214860115352,acs-43ac9c3a-9767-460d-bb21-ed52ea70bf99-1,acs-43ac9c3a-9767-460d-bb21-ed52ea70bf99-1,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",5,2,somewhat_polite,annotated
429975,acs-9795fe93-0626-4dd4-b6e2-1469cb759e6f,1,0.9857214860115352,acs-43ac9c3a-9767-460d-bb21-ed52ea70bf99-2,acs-43ac9c3a-9767-460d-bb21-ed52ea70bf99-2,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",5,2,somewhat_polite,annotated
429976,acs-2cc7d3e3-233f-442f-b320-8bb91b2dc547,1,0.9857214860115352,acs-0eceae66-5731-46bf-8227-ae3d50bba2d0-1,acs-0eceae66-5731-46bf-8227-ae3d50bba2d0-1,agent,"Awesome! The monthly charges of 10 GB cable data plan is $250 Including all the taxes. Since you are our new customer, we would like to offer you a discount of 10% on your bills for the first 2 months. Would you like to confirm your subscription for the 10 GB cable data plan?",7,3,polite,annotated
429977,acs-a9a9d132-2c2b-4f1d-958c-f0141b8652a5,1,0.9857214860115352,acs-14b44065-01c0-47c0-ad79-dc017c416e0f-1,acs-14b44065-01c0-47c0-ad79-dc017c416e0f-1,agent,"Great! We provide cable, internet and phone services to our customers. Which service(s) would you like to sign up for?",3,2,somewhat_polite,annotated
429978,acs-5b9b1336-5883-4b0f-9460-caf4906aa448,1,0.9857214860115352,acs-ca6d81f3-a781-4ce5-b87d-0dcb746727f4-1,acs-ca6d81f3-a781-4ce5-b87d-0dcb746727f4-1,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429979,acs-5b9b1336-5883-4b0f-9460-caf4906aa448,1,0.9857214860115352,acs-ca6d81f3-a781-4ce5-b87d-0dcb746727f4-2,acs-ca6d81f3-a781-4ce5-b87d-0dcb746727f4-2,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429980,acs-21d66a6a-e100-4701-9466-fc892039e3ae,1,0.9857214860115352,acs-76689aa8-e9c7-413b-adc3-66549a1ad184-1,acs-76689aa8-e9c7-413b-adc3-66549a1ad184-1,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429981,acs-21d66a6a-e100-4701-9466-fc892039e3ae,1,0.9857214860115352,acs-76689aa8-e9c7-413b-adc3-66549a1ad184-2,acs-76689aa8-e9c7-413b-adc3-66549a1ad184-2,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429982,acs-af98d209-442d-41f3-b3c1-b686a362d4d5,1,0.9857214860115352,acs-2b5c9a2a-6744-48a8-a3f7-148f9ce7273e-1,acs-2b5c9a2a-6744-48a8-a3f7-148f9ce7273e-1,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
429983,acs-af98d209-442d-41f3-b3c1-b686a362d4d5,1,0.9857214860115352,acs-2b5c9a2a-6744-48a8-a3f7-148f9ce7273e-2,acs-2b5c9a2a-6744-48a8-a3f7-148f9ce7273e-2,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
429984,acs-4ff82602-a565-4696-9037-d325844b12a3,1,0.9857214860115352,acs-9836ae14-0a65-4c00-80e0-b34e8c008009-1,acs-9836ae14-0a65-4c00-80e0-b34e8c008009-1,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429985,acs-4ff82602-a565-4696-9037-d325844b12a3,1,0.9857214860115352,acs-9836ae14-0a65-4c00-80e0-b34e8c008009-2,acs-9836ae14-0a65-4c00-80e0-b34e8c008009-2,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429986,acs-b4153bf0-f637-4800-8228-9fb8e661de5f,1,0.9857214860115352,acs-cf4e8f52-bf3f-4276-aaea-23bd87e2bca4-1,acs-cf4e8f52-bf3f-4276-aaea-23bd87e2bca4-1,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available",7,2,somewhat_polite,annotated
429987,acs-b4153bf0-f637-4800-8228-9fb8e661de5f,1,0.9857214860115352,acs-cf4e8f52-bf3f-4276-aaea-23bd87e2bca4-2,acs-cf4e8f52-bf3f-4276-aaea-23bd87e2bca4-2,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available",7,2,somewhat_polite,annotated
429988,acs-3d30773b-a641-4b13-997b-db31cb328f7a,1,0.9857214860115352,acs-6a9abc89-ae68-4a08-9ba2-eaf0672cd1cb-1,acs-6a9abc89-ae68-4a08-9ba2-eaf0672cd1cb-1,agent,"Great! Which cable service would you like to sign up for we offer basic, premium and platinum pack?",11,2,somewhat_polite,annotated
429989,acs-f00cc51d-9dc2-4dd0-9dbe-753f9a154d42,1,0.9857214860115352,acs-6db4344c-28d3-49a6-9a4b-e838bc28f46a-1,acs-6db4344c-28d3-49a6-9a4b-e838bc28f46a-1,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
429990,acs-f00cc51d-9dc2-4dd0-9dbe-753f9a154d42,1,0.9857214860115352,acs-6db4344c-28d3-49a6-9a4b-e838bc28f46a-2,acs-6db4344c-28d3-49a6-9a4b-e838bc28f46a-2,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
429991,acs-ea2acac3-938a-4514-adcc-9a5db8cadd00,1,0.9857214860115352,acs-4388b968-b4cf-4401-85cf-111368e409d3-1,acs-4388b968-b4cf-4401-85cf-111368e409d3-1,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",4,2,somewhat_polite,annotated
429992,acs-ea2acac3-938a-4514-adcc-9a5db8cadd00,1,0.9857214860115352,acs-4388b968-b4cf-4401-85cf-111368e409d3-2,acs-4388b968-b4cf-4401-85cf-111368e409d3-2,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month.",4,2,somewhat_polite,annotated
429993,acs-1a2a2197-c734-4b30-b3f7-196812a8aae3,1,0.9857214860115352,acs-cb227635-5abb-4584-a841-6c9c060b9a96-2,acs-cb227635-5abb-4584-a841-6c9c060b9a96-2,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available.",10,2,somewhat_polite,annotated
429994,acs-fa2d25bc-346c-48b4-a1dd-07d27868f4ae,1,0.9857214860115352,acs-4d52c0f8-27fe-4d46-b794-fdd7ca7fe6c1-1,acs-4d52c0f8-27fe-4d46-b794-fdd7ca7fe6c1-1,agent,"Awesome! We have 1 GB, 5 GB and 10 GB cable data plans for you. Which one of these data plans, would you like to sign up for?",6,2,somewhat_polite,annotated
429995,acs-fb3394e3-6fec-467b-84e0-37734847d7ee,1,0.9857214860115352,acs-54c96d62-648b-4ebf-a277-4ee79ec16f5d-1,acs-54c96d62-648b-4ebf-a277-4ee79ec16f5d-1,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429996,acs-fb3394e3-6fec-467b-84e0-37734847d7ee,1,0.9857214860115352,acs-54c96d62-648b-4ebf-a277-4ee79ec16f5d-2,acs-54c96d62-648b-4ebf-a277-4ee79ec16f5d-2,agent,"Great! Which data plan would you  like to purchase? We have 1 GB, 5 GB, 10 GB available as of now.",5,2,somewhat_polite,annotated
429997,acs-50a8feba-06c5-43bc-a32c-98021893f68d,1,0.9857214860115352,acs-c9fbee35-ef28-48af-a0a1-7a17104d6feb-1,acs-c9fbee35-ef28-48af-a0a1-7a17104d6feb-1,agent,"Awesome! We have 1 GB, 5 GB and 10 GB data plans for you. Which one of these data plans, would you prefer?",6,2,somewhat_polite,annotated
429998,acs-b79b09dc-854d-43d1-a142-c64c9dc755dc,1,0.9857214860115352,acs-5fab99f6-f831-4b83-a108-6fa51e42eb74-1,acs-5fab99f6-f831-4b83-a108-6fa51e42eb74-1,agent,"Great! Which service data plan would you like to purchase? We offer 1GB, 5 GB and 10 GB, costing you 20$, 40$ and 60$ respectively.",5,2,somewhat_polite,annotated
429999,acs-b79b09dc-854d-43d1-a142-c64c9dc755dc,1,0.9857214860115352,acs-5fab99f6-f831-4b83-a108-6fa51e42eb74-2,acs-5fab99f6-f831-4b83-a108-6fa51e42eb74-2,agent,"Great! Which service data plan would you like to purchase? We offer 1GB, 5 GB and 10 GB, costing you 20$, 40$ and 60$ respectively.",5,2,somewhat_polite,annotated
430000,acs-0356efdf-5f51-498e-89e2-eb40a0a992ee,1,0.9857214860115352,acs-1ed30756-7ac4-42fd-a825-f6ad18dbf678-1,acs-1ed30756-7ac4-42fd-a825-f6ad18dbf678-1,,"Great! We have 1 GB, 5 GB and 10 GB internet data plans for you. Which one of these data plans, would you like to sign up for?",7,2,somewhat_polite,annotated
430001,acs-d3efdc4d-d141-4c96-99e9-46833a6a9e3e,1,0.9857214860115352,acs-f05280a6-ffcb-4a28-acdd-c849d8d0b013-1,acs-f05280a6-ffcb-4a28-acdd-c849d8d0b013-1,agent,"Awesome! The monthly price of the 5 GB internet data plan is $10 including all the taxes. Since you are our new customer, we would like to offer you a discount of 10% on your first month bill as a welcome gift. Would you like to confirm your subscription for the 5 GB internet data plan?",7,3,polite,annotated
430002,acs-d3efdc4d-d141-4c96-99e9-46833a6a9e3e,1,0.9857214860115352,acs-f05280a6-ffcb-4a28-acdd-c849d8d0b013-2,acs-f05280a6-ffcb-4a28-acdd-c849d8d0b013-2,agent,"Awesome! The monthly price of the 5 GB internet data plan is $10 including all the taxes. Since you are our new customer, we would like to offer you a discount of 10% on your first month bill as a welcome gift. Would you like to confirm your subscription for the 5 GB internet data plan?",7,3,polite,annotated
430003,acs-0572aa63-a61a-42c1-a1a7-77d377302e27,1,0.9857214860115352,acs-4967ff5e-4d45-40ad-a2cc-036cbeba06b3-1,acs-4967ff5e-4d45-40ad-a2cc-036cbeba06b3-1,agent,"Great! We offer 1GB, 5 GB and 10 GB, costing you 20$, 40$ and 60$ respectively. Which one would you like to purchase?",5,2,somewhat_polite,annotated
430004,acs-0572aa63-a61a-42c1-a1a7-77d377302e27,1,0.9857214860115352,acs-4967ff5e-4d45-40ad-a2cc-036cbeba06b3-2,acs-4967ff5e-4d45-40ad-a2cc-036cbeba06b3-2,agent,"Great! We offer 1GB, 5 GB and 10 GB, costing you 20$, 40$ and 60$ respectively. Which one would you like to purchase?",5,2,somewhat_polite,annotated
430005,acs-a424f8cd-10d2-4311-b87f-856b479ee63c,1,0.9857214860115352,acs-dc400257-9a0d-4c1f-a00e-69496a402d95-1,acs-dc400257-9a0d-4c1f-a00e-69496a402d95-1,agent,"Great! Which cable plan would you like activate, we offer basic, premium and platinum pack?",16,2,somewhat_polite,annotated
430006,acs-4863e07e-22ab-48b6-8ddd-2e15c3f9c2a1,1,0.9857214860115352,acs-d9ed4875-fd82-429f-9174-dc3d3a9a4214-1,acs-d9ed4875-fd82-429f-9174-dc3d3a9a4214-1,agent,"Nice! The monthly tariff of 5 GB cable data plan is $10 including all the taxes. Since you are our new customer, we would love to offer you a discount of 10% on your first month bill as a welcome gift. Would you like to confirm your subscription for the 5 GB cable data plan?",7,3,polite,annotated
430007,acs-4863e07e-22ab-48b6-8ddd-2e15c3f9c2a1,1,0.9857214860115352,acs-d9ed4875-fd82-429f-9174-dc3d3a9a4214-2,acs-d9ed4875-fd82-429f-9174-dc3d3a9a4214-2,agent,"Nice! The monthly tariff of 5 GB cable data plan is $10 including all the taxes. Since you are our new customer, we would love to offer you a discount of 10% on your first month bill as a welcome gift. Would you like to confirm your subscription for the 5 GB cable data plan?",7,3,polite,annotated
430008,acs-df8f7372-f4a6-4135-995e-8793a18b1107,1,0.9857214860115352,acs-b4eb909e-a47a-476c-bf6e-19bbbd001142-1,acs-b4eb909e-a47a-476c-bf6e-19bbbd001142-1,agent,"Great! The monthly charges for the 10 GB internet data plan is $250 including all the taxes. Since you are our new customer, we would like to offer you a discount of 10% on your bills for the first 3 months. Would you like to confirm your subscription request for the 10 GB internet data plan?",10,3,polite,annotated
430009,acs-868410d3-f866-4fcd-b0a0-bf389661b51f,1,0.9857214860115352,acs-16a15611-56e4-4ed5-a11d-28e9c1ba5212-1,acs-16a15611-56e4-4ed5-a11d-28e9c1ba5212-1,agent,"Awesome! We have 1 GB, 5 GB and 10 GB cable data plans for you. Which one of these data plans, would you like to choose?",8,2,somewhat_polite,annotated
430010,acs-6ab563db-86f8-4373-b9f7-17e9184a1d94,1,0.9857214860115352,acs-c8fb7dba-2fed-4ebf-857b-c36598e551bc-1,acs-c8fb7dba-2fed-4ebf-857b-c36598e551bc-1,agent,"Nice! Could you also let me know which plan would you choose we have basic ($50 per month - 50 channels), premium ($75 per month - 75 channels), and platinum ($100 per month - all channels)? ",9,2,somewhat_polite,annotated
430011,acs-15c3741d-1e5e-40c2-8806-1726019c5c1a,1,0.9857214860115352,acs-d90b73be-8b98-4d4b-ac08-0b41132a0668-3,acs-d90b73be-8b98-4d4b-ac08-0b41132a0668-3,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available",8,2,somewhat_polite,annotated
430012,acs-15c3741d-1e5e-40c2-8806-1726019c5c1a,1,0.9857214860115352,acs-d90b73be-8b98-4d4b-ac08-0b41132a0668-4,acs-d90b73be-8b98-4d4b-ac08-0b41132a0668-4,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available",8,2,somewhat_polite,annotated
430013,acs-1ca89956-bb68-411b-9f03-c06685dd6da7,1,0.9857214860115352,acs-b25c8f9b-8341-49be-b902-22dd9843cb54-2,acs-b25c8f9b-8341-49be-b902-22dd9843cb54-2,agent,"Great! Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available.",7,2,somewhat_polite,annotated
430014,acs-e5ffa916-840b-45e2-89ec-c46ad5800480,1,0.9857214860115352,acs-0eff476c-c7c3-41c1-97cb-bae536a313fa-1,acs-0eff476c-c7c3-41c1-97cb-bae536a313fa-1,agent,"Awesome! we have 1 GB, 5 GB and 10 GB cable data plans. Which one would you like to purchase?",4,2,somewhat_polite,annotated
430015,acs-2f3e3c75-33af-4ffd-8e33-f791f3043059,1,0.9857214860115352,acs-c62b4a8d-48b7-4e41-9971-654a18f7e5e3-1,acs-c62b4a8d-48b7-4e41-9971-654a18f7e5e3-1,,"Awesome! The monthly tariff of 5 GB cable data plan is $10 including all the taxes. Since you are our new customer, we would love to offer you a discount of 10% on your first month bill as a welcome gift. Would you like to confirm your subscription for the 5 GB cable data plan?",10,3,polite,annotated
430016,acs-2f3e3c75-33af-4ffd-8e33-f791f3043059,1,0.9857214860115352,acs-c62b4a8d-48b7-4e41-9971-654a18f7e5e3-2,acs-c62b4a8d-48b7-4e41-9971-654a18f7e5e3-2,,"Awesome! The monthly tariff of 5 GB cable data plan is $10 including all the taxes. Since you are our new customer, we would love to offer you a discount of 10% on your first month bill as a welcome gift. Would you like to confirm your subscription for the 5 GB cable data plan?",10,3,polite,annotated
430017,acs-3fe0516f-cf56-4f1f-b421-dc611ecad0be,1,0.9857214860115352,acs-949302b2-8e09-446c-a429-6cc1f335eef3-1,acs-949302b2-8e09-446c-a429-6cc1f335eef3-1,agent,"Awesome! We have 1 GB, 5 GB and 10 GB cable data plans for you. Which data plan would you like to sign up for?",7,2,somewhat_polite,annotated
430018,acs-7e38040e-ecc5-4939-b9bb-cc8f78271448,1,0.9857214860115352,acs-9d7f4ae2-1af8-49c6-bad9-29292a46ad45-1,acs-9d7f4ae2-1af8-49c6-bad9-29292a46ad45-1,agent,"Awesome! We have 1 GB, 5 GB and 10 GB data plans for you. Which one of these would you prefer?",7,2,somewhat_polite,annotated
430019,acs-7e38040e-ecc5-4939-b9bb-cc8f78271448,1,0.9857214860115352,acs-9d7f4ae2-1af8-49c6-bad9-29292a46ad45-2,acs-9d7f4ae2-1af8-49c6-bad9-29292a46ad45-2,agent,"Awesome! We have 1 GB, 5 GB and 10 GB data plans for you. Which one of these would you prefer?",7,2,somewhat_polite,annotated
430020,acs-122594cb-fdc7-4eb1-97f6-e18f9c87b533,1,0.9857214860115352,acs-61eb519a-fa59-4425-a53e-d1ba163b6dc4-1,acs-61eb519a-fa59-4425-a53e-d1ba163b6dc4-1,agent,"Great! Which data plan would you like to purchase? We have 1 GB for $50, 5 GB for $75 and 10 GB for $125 for one month..",8,2,somewhat_polite,annotated
