ID,wav,input_recognition,input_transcription,start,end,turn_restart,system_action,system_action_full,uncovered_entity,entity_extracted,correct_label,interruption,interruption_total,dtmf,dtmf_total,repeat,repeat_total,start_over,start_over_total,normalized_input,myAction,total_act0,total_act1,total_act2,total_act3,total_act4,total_act5,total_act6,total_act7,total_act8,total_act9
20090917_029,003.raw,oakland,oakland,24.136,24.656,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'HOMESTEAD'},{u'to.neighborhood': u'oakland'},0,2,0,1,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090917_029,004.raw,next bus,next bus,29.394,30.104,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'OAKLAND'},{},0,2,0,1,0,0,0,0,next bus,0,1,1,0,0,0,1,1,0,0,0
20090917_030,002.raw,yes,yes,23.763,24.313,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,0,yes,2,0,0,1,0,0,0,0,1,0,0
20090917_030,003.raw,east liberty,east liberty,28.661,29.441,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'east liberty'},0,0,0,0,0,0,0,0,<place>,1,0,1,1,0,0,0,1,1,0,0
20090917_030,004.raw,north,waterfront,34.593,35.073,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'EAST LIBERTY'},"{u'to.monument': u'the waterfront', u'to.desc': u'waterfront'}",0,0,0,0,0,0,0,0,<place>,1,0,2,1,0,0,0,2,1,0,0
20090917_030,008.raw,yes,yes,69.079,69.889,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,1,0,0,0,0,0,0,yes,2,0,2,2,0,0,0,2,2,0,0
20090917_030,009.raw,east liberty,east liberty,74.235,74.975,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'east liberty'},0,1,0,0,0,0,0,0,<place>,1,0,3,2,0,0,0,3,2,0,0
20090917_030,010.raw,waterfront,waterfront,79.847,80.547,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'EAST LIBERTY'},{u'to.desc': u'waterfront'},0,1,0,0,0,0,0,0,<place>,1,0,4,2,0,0,0,4,2,0,0
20090917_032,002.raw,no,no,25.717,25.927,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'MURRAY AVENUE'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090917_032,003.raw,no,no,30.281,30.541,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FORWARD AVENUE'},{},0,0,0,0,0,0,0,0,no,1,0,2,0,0,0,0,2,0,0,0
20090917_032,004.raw,yes,yes,34.535,34.755,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,0,0,0,0,0,0,0,yes,0,1,2,0,0,0,1,2,0,0,0
20090917_032,005.raw,r murray,start over,40.309,40.969,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,0,r <place>,2,1,2,1,0,0,1,2,1,0,0
20090917_032,006.raw,start over,start over,45.257,45.967,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,1,1,start over,2,1,2,2,0,0,1,2,2,0,0
20090917_032,011.raw,yes,yes,73.407,73.617,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'MURRAY'},{},0,0,0,0,0,0,0,1,yes,1,1,3,2,0,0,1,3,2,0,0
20090917_032,013.raw,yes,yes,83.563,83.913,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,1,yes,2,1,3,3,0,0,1,3,3,0,0
20090917_038,002.raw,downtown,downtown,18.249,18.949,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'downtown'},1,2,0,1,0,0,0,0,<neighborhood>,0,1,0,0,0,0,1,0,0,0,0
20090917_038,003.raw,seven a m tomorrow,seven a m tomorrow,23.889,25.039,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'DOWNTOWN'},{u'date.day': u'tomorrow'},0,2,0,1,0,0,0,0,<time> tomorrow,0,2,0,0,0,0,2,0,0,0,0
20090917_038,004.raw,next bus,next bus,36.075,36.805,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result,[],"{u'query.travel_time.time': u'Leaving at 7 a.m.', u'result': u'67H'}",{},1,3,0,1,0,0,0,0,next bus,3,2,0,0,1,0,2,0,0,1,0
20090917_040,002.raw,oakland,oakland,20.05,20.43,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'SOUTH SIDE'},{u'to.neighborhood': u'oakland'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090917_040,003.raw,next bus,next bus,24.786,25.276,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'OAKLAND'},{},0,0,0,0,0,0,0,0,next bus,0,1,1,0,0,0,1,1,0,0,0
20090918_002,008.raw,them,them,70.571,70.971,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'KENNYWOOD'},{},0,1,0,0,0,0,0,0,them,1,0,1,0,0,0,0,1,0,0,0
20090918_002,009.raw,yes,yes,78.999,79.449,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'KENNYWOOD'},{},0,1,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090918_002,010.raw,squirrel hill,squirrel hill,83.673,84.413,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'squirrel hill'},0,1,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090918_002,011.raw,61c,61c,90.757,91.477,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'SQUIRREL HILL'},{u'route': u'61c'},0,1,0,0,0,0,0,0,<route>,0,2,2,0,0,0,2,2,0,0,0
20090918_002,012.raw,five o'clock,five o'clock,96.013,96.763,FALSE,request,->request$query.travel_time,[],{},{u'time.hour': 5},0,1,0,0,0,0,0,0,<time> o'clock,2,2,2,1,0,0,2,2,1,0,0
20090918_002,013.raw,when is the previous bus,when is the previous bus,130.529,132.099,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 5 a.m.', u'result': u'61C'}",{},0,1,0,0,0,0,0,0,when is the previous bus,3,2,2,1,1,0,2,2,1,1,0
20090918_006,002.raw,swissvale,swissvale,20.696,21.266,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'EAST PITTSBURGH'},{u'to.neighborhood': u'swissvale'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090918_006,004.raw,eight thirty p m reserve,eight thirty pm,26.93,28.68,FALSE,request,->request$query.travel_time,[],{},"{u'time.minute': 30, u'time.hour': 8, u'time.ampm': u'pm'}",0,1,0,0,0,0,0,0,<time> thirty p m <uncovered_place>,2,0,1,1,0,0,0,1,1,0,0
20090918_006,005.raw,yes,yes,33.556,33.836,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'Leaving at 8 30 p.m.'},{},0,1,0,0,0,0,0,0,yes,2,0,1,2,0,0,0,1,2,0,0
20090918_007,002.raw,hello,swissvale,18.929,19.569,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'swissvale'},0,0,0,0,0,0,0,0,hello,1,0,1,0,0,0,0,1,0,0,0
20090918_007,003.raw,north braddock,swissvale,24.927,25.427,FALSE,example,->request$query.departure_place,[],{},{u'from.neighborhood': u'swissvale'},1,1,0,0,0,0,0,0,<place> <place>,1,0,2,0,0,0,0,2,0,0,0
20090918_007,005.raw,swissvale,swissvale,33.421,34.221,FALSE,request,->request$query.departure_place,[],{},{u'from.neighborhood': u'swissvale'},0,1,0,1,0,0,0,0,<place>,1,0,3,0,0,0,0,3,0,0,0
20090918_007,006.raw,east pittsburgh,east pittsburgh,38.799,39.759,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'SWISSVALE'},{u'to.neighborhood': u'east pittsburgh'},0,1,0,1,0,0,0,0,east <place>sburgh,1,0,4,0,0,0,0,4,0,0,0
20090918_007,007.raw,eight thirty p m,eight thirty p m,44.987,46.107,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'EAST PITTSBURGH'},{},0,1,0,1,0,0,0,0,<time> thirty p m,0,1,4,0,0,0,1,4,0,0,0
20090918_007,008.raw,when is the previous bus,when is the previous bus,67.885,69.085,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 8 30 p.m.', u'result': u'61A'}",{},1,2,0,1,0,0,0,0,when is the previous bus,3,1,4,0,1,0,1,4,0,1,0
20090918_011,008.raw,lawrenceville,lawrenceville,79.625,80.385,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'lawrenceville'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090918_011,009.raw,south side,south side,85.925,86.605,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'LAWRENCEVILLE'},{u'to.neighborhood': u'south side'},0,0,0,0,0,0,0,0,<place> side,1,0,2,0,0,0,0,2,0,0,0
20090918_011,010.raw,as soon as possible,as soon as possible,92.469,93.629,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'SOUTH SIDE'},{},0,0,0,0,0,0,0,0,as soon as possible,0,1,2,0,0,0,1,2,0,0,0
20090918_011,011.raw,yes,yes,98.175,98.445,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,0,yes,2,1,2,1,0,0,1,2,1,0,0
20090918_012,001.raw,hello,you know,15.203,15.753,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FIFTH AT OAKLAND'},{},1,1,0,0,0,0,0,0,hello,1,0,1,0,0,0,0,1,0,0,0
20090918_012,003.raw,no,no,20.507,21.117,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FIFTH AT OAKLAND'},{},1,2,0,0,0,0,0,0,no,1,0,2,0,0,0,0,2,0,0,0
20090918_012,010.raw,yes,yes,46.633,46.983,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'EIGHTH AND RAVINE'},{},0,3,0,0,0,0,0,0,yes,1,0,3,0,0,0,0,3,0,0,0
20090918_012,011.raw,hello,hello,51.969,52.609,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{},0,3,0,0,0,0,0,0,hello,0,1,3,0,0,0,1,3,0,0,0
20090918_012,012.raw,murray at hazelwood,murray at hazelwood,60.551,61.751,FALSE,example,->request$query.arrival_place,[],{},{u'to.desc': u'murray at hazelwood'},0,3,0,0,0,0,0,0,<place> at hazel<place>,0,2,3,0,0,0,2,3,0,0,0
20090918_012,014.raw,yes,yes,66.419,66.929,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MURRAY AT HAZELWOOD'},{},1,4,0,0,0,0,0,0,yes,0,3,3,0,0,0,3,3,0,0,0
20090918_012,016.raw,seven thirty,seven thirty,74.737,75.917,FALSE,request,->request$query.travel_time,[],{},{},0,4,0,0,0,0,0,0,<time> thirty,2,3,3,1,0,0,3,3,1,0,0
20090918_017,011.raw,eighth and ann,eighth and ann,48.541,49.351,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.desc': u'eighth and ann'},0,4,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090918_017,012.raw,yes,yes,53.159,53.589,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'EIGHTH AND ANN'},{},1,5,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090918_017,013.raw,mckeesport,mckeesport,57.117,57.807,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'mckeesport'},0,5,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090918_017,014.raw,yes,yes,62.065,62.505,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,5,0,0,0,0,0,0,yes,0,2,2,0,0,0,2,2,0,0,0
20090918_017,016.raw,next bus,next bus,69.723,70.313,FALSE,request,->request$query.travel_time,[],{},{},0,5,0,0,0,0,0,0,next bus,2,2,2,1,0,0,2,2,1,0,0
20090918_026,003.raw,no,no,26.768,27.148,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'DOWNTOWN'},{},0,1,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090918_026,005.raw,duquesne,duquesne,32.878,33.398,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'duquesne'},1,3,0,0,0,0,0,0,<neighborhood>,1,0,2,0,0,0,0,2,0,0,0
20090918_026,006.raw,mckeesport,mckeesport,39.434,40.114,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'DUQUESNE'},{u'to.neighborhood': u'mckeesport'},0,3,0,0,0,0,0,0,<neighborhood>,1,0,3,0,0,0,0,3,0,0,0
20090918_026,007.raw,four o'clock a m,four o'clock a m,47.224,48.534,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,3,0,0,0,0,0,0,<time> o'clock a m,0,1,3,0,0,0,1,3,0,0,0
20090918_026,009.raw,when is the next bus,when is the next bus,71.888,72.858,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 4 a.m.', u'result': u'61C'}",{},1,4,0,0,0,0,0,0,when is the next bus,3,1,3,0,1,0,1,3,0,1,0
20090918_027,002.raw,oakland,oakland,19.795,20.485,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'oakland'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090918_027,003.raw,penn and main,penn and main,25.317,26.277,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'OAKLAND'},{u'to.desc': u'penn and main'},0,0,0,0,0,0,0,0,<place>,1,0,2,0,0,0,0,2,0,0,0
20090918_027,004.raw,yes,yes,30.557,30.867,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'PENN AND MAIN'},{},0,0,0,0,0,0,0,0,yes,0,1,2,0,0,0,1,2,0,0,0
20090918_029,001.raw,yeah,yeah,18.56,18.85,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'OAKLAND'},{},0,0,0,0,0,0,0,0,yeah,1,0,1,0,0,0,0,1,0,0,0
20090918_029,002.raw,downtown,downtown,22.292,23.272,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'downtown'},0,0,0,0,0,0,0,0,<neighborhood>,0,1,1,0,0,0,1,1,0,0,0
20090918_029,003.raw,eleven thirty,eleven thirty,28.026,29.546,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'DOWNTOWN'},{},0,0,0,0,0,0,0,0,<time> thirty,0,2,1,0,0,0,2,1,0,0,0
20090918_029,004.raw,the 12a,thirty twelve,29.564,30.224,FALSE,impl-conf,->implicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'Leaving at 11 30 p.m.'},{},0,0,0,0,0,0,0,0,the <uncovered_route>,2,2,1,1,0,0,2,1,1,0,0
20090918_029,005.raw,when is the next,when is the next bus,62.326,63.176,FALSE,hold-on,->inform$looking_up_database_first->inform$result->request$next_query,[],{u'result': u'71C'},{},0,0,0,0,0,0,0,0,when is the next,3,2,1,1,1,0,2,1,1,1,0
20090918_029,006.raw,when is next bus,when is next bus,93.942,94.942,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'61A'},{},0,0,0,0,0,0,0,0,when is next bus,3,2,1,1,2,0,2,1,1,2,0
20090918_029,008.raw,when next bus,when next bus,125.268,126.178,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'71D'},{},0,0,0,0,0,0,0,0,when next bus,3,2,1,1,3,0,2,1,1,3,0
20090918_029,009.raw,when is the previous bus,when is the previous bus,155.264,156.634,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'71A'},{},0,0,0,0,0,0,0,0,when is the previous bus,3,2,1,1,4,0,2,1,1,4,0
20090918_032,004.raw,dravosburg,east pittsburgh,28.984,29.764,FALSE,request,->request$query.departure_place,[],{},{},0,0,0,0,0,0,0,0,<uncovered_place>,1,0,1,0,0,0,0,1,0,0,0
20090918_033,001.raw,no,no,16.332,16.782,FALSE,impl-conf,->implicit_confirm$query.route_number->explicit_confirm$query.departure_place,[],"{u'query.route_number': u'61A', u'query.departure_place': u'PITT'}",{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090918_033,002.raw,east pittsburgh,east pittsburgh,19.468,20.258,FALSE,request,->request$query.departure_place,[],{},{u'from.neighborhood': u'east pittsburgh'},0,0,0,0,0,0,0,0,east <place>sburgh,1,0,2,0,0,0,0,2,0,0,0
20090918_033,003.raw,bell help,bell help,24.982,25.652,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'EAST PITTSBURGH'},{u'to.desc': u'bell'},0,0,0,0,0,0,0,0,<place> help,1,0,3,0,0,0,0,3,0,0,0
20090918_033,004.raw,hello,hello,28.734,29.414,FALSE,request,->request$query.arrival_place,[],{},{},0,0,0,0,0,0,0,0,hello,0,1,3,0,0,0,1,3,0,0,0
20090918_033,006.raw,no,no,40.79,41.35,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SOUTH'},{},0,0,0,0,0,0,0,0,no,0,2,3,0,0,0,2,3,0,0,0
20090918_033,007.raw,mount oliver,mount oliver,44.384,45.084,FALSE,request,->request$query.arrival_place,[],{},{u'to.neighborhood': u'mount oliver'},0,0,0,0,0,0,0,0,mount <place>,0,3,3,0,0,0,3,3,0,0,0
20090918_033,008.raw,no,no,49.504,49.994,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MOUNT OLIVER'},{},0,0,0,0,0,0,0,0,no,0,4,3,0,0,0,4,3,0,0,0
20090918_033,010.raw,south,south,61.354,61.664,FALSE,example,->request$query.arrival_place,[],{},{u'to.desc': u'south'},0,0,0,0,0,0,0,0,<place>,0,5,3,0,0,0,5,3,0,0,0
20090918_033,011.raw,no,no,66.036,66.526,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SOUTH'},{},0,0,0,0,0,0,0,0,no,0,6,3,0,0,0,6,3,0,0,0
20090918_034,003.raw,yes,yes,22.11,22.44,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SQUIRREL HILL'},{},0,1,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090918_034,005.raw,yes,yes,27.526,27.946,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,1,0,0,0,0,0,0,yes,2,0,1,1,0,0,0,1,1,0,0
20090918_034,006.raw,east liberty,east liberty,31.848,32.718,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'east liberty'},0,1,0,0,0,0,0,0,<place>,0,1,1,1,0,0,1,1,1,0,0
20090918_035,002.raw,east,downtown,15.532,15.852,FALSE,request,->inform$nonunderstanding_moveon->request$query.departure_place,[],{},{},0,1,0,0,0,0,0,0,east,1,0,1,0,0,0,0,1,0,0,0
20090918_035,004.raw,downtown pittsburgh,downtown pittsburgh,22.68,23.96,FALSE,request,->inform$nonunderstanding_moveon->inform$neighborhood_strategy->request$departure_neighborhood,[],{},{u'from.neighborhood': u'downtown pittsburgh'},0,1,0,0,0,0,0,0,<neighborhood> <place>sburgh,1,0,2,0,0,0,0,2,0,0,0
20090918_035,006.raw,g station,g station,36.342,37.012,FALSE,ack,->inform$confirm_okay->request$departure_stop_in_neighborhood,[],{u'departure_stop_in_neighborhood': u'DOWNTOWN PITTSBURGH'},{u'route': u'g'},0,1,0,0,0,0,0,0,g station,1,0,3,0,0,0,0,3,0,0,0
20090918_035,007.raw,downtown,downtown,49.024,49.704,FALSE,request,->request$departure_stop_in_neighborhood,[],{},{u'from.neighborhood': u'downtown'},0,1,0,0,0,0,0,0,<neighborhood>,1,0,4,0,0,0,0,4,0,0,0
20090918_035,008.raw,yes,yes,53.932,54.582,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'DOWNTOWN'},{},0,1,0,0,0,0,0,0,yes,1,0,5,0,0,0,0,5,0,0,0
20090918_035,009.raw,west moreland,west %,59.402,60.052,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{},0,1,0,0,0,0,0,0,<place> moreland,0,1,5,0,0,0,1,5,0,0,0
20090918_035,010.raw,no,no,64.256,64.646,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'WEST'},{},0,1,0,0,0,0,0,0,no,0,2,5,0,0,0,2,5,0,0,0
20090918_035,011.raw,westpark,westpark,68.042,68.762,FALSE,request,->request$query.arrival_place,[],{},{u'to.desc': u'westpark'},0,1,0,0,0,0,0,0,<place>park,0,3,5,0,0,0,3,5,0,0,0
20090918_035,012.raw,west,west,79.7,80.12,FALSE,example,->request$query.arrival_place,[],{},{u'to.desc': u'west'},0,1,0,0,0,0,0,0,<place>,0,4,5,0,0,0,4,5,0,0,0
20090918_035,013.raw,westpark,westpark,84.746,85.446,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'WEST'},{u'to.desc': u'westpark'},0,1,0,0,0,0,0,0,<place>park,0,5,5,0,0,0,5,5,0,0,0
20090918_037,007.raw,fifth and craft,fifth and craft,37.287,38.197,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'BELL'},{u'from.desc': u'fifth and craft'},1,4,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090918_037,010.raw,sheraden shady craft,fifth and craft,48.013,49.613,FALSE,expl-conf,->inform$nonunderstanding_moveon->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FIFTH AND CRAFT'},{},0,5,0,0,0,0,0,0,<place> <place> <place>,1,0,2,0,0,0,0,2,0,0,0
20090918_037,011.raw,no,no,53.877,54.297,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SHADY'},{},0,5,0,0,0,0,0,0,no,1,0,3,0,0,0,0,3,0,0,0
20090918_037,012.raw,no,no,58.431,58.871,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SHERADEN'},{},1,6,0,0,0,0,0,0,no,1,0,4,0,0,0,0,4,0,0,0
20090918_037,013.raw,yes,yes,63.207,63.537,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FIFTH AND CRAFT'},{},1,7,0,0,0,0,0,0,yes,1,0,5,0,0,0,0,5,0,0,0
20090918_037,014.raw,south side,south side,70.721,71.321,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'south side'},0,7,0,0,0,0,0,0,<place> side,0,1,5,0,0,0,1,5,0,0,0
20090918_037,015.raw,the south side,the south side,78.985,79.875,FALSE,example,->request$query.arrival_place,[],{},{u'to.neighborhood': u'the south side'},0,7,0,0,0,0,0,0,<place>,0,2,5,0,0,0,2,5,0,0,0
